,base_model,type_model,task,sample_type,nb_samples,loss_computation,config,prompt_time_r1,prompt_time_r2,bleu_1_r1,bleu_2_r1,bleu_3_r1,bleu_4_r1,rouge_1_r1,rouge_2_r1,rouge_L_r1,rouge_Lsum_r1,bert_p_r1,bert_r_r1,bert_f1_r1,roberta_p_r1,roberta_r_r1,roberta_f1_r1,bleu_1_auto_r1,bleu_2_auto_r1,bleu_3_auto_r1,bleu_4_auto_r1,rouge_1_auto_r1,rouge_2_auto_r1,rouge_L_auto_r1,rouge_Lsum_auto_r1,bert_p_auto_r1,bert_r_auto_r1,bert_f1_auto_r1,roberta_p_auto_r1,roberta_r_auto_r1,roberta_f1_auto_r1,bleu_1_r2,bleu_2_r2,bleu_3_r2,bleu_4_r2,rouge_1_r2,rouge_2_r2,rouge_L_r2,rouge_Lsum_r2,bert_p_r2,bert_r_r2,bert_f1_r2,roberta_p_r2,roberta_r_r2,roberta_f1_r2,bleu_1_auto_r2,bleu_2_auto_r2,bleu_3_auto_r2,bleu_4_auto_r2,rouge_1_auto_r2,rouge_2_auto_r2,rouge_L_auto_r2,rouge_Lsum_auto_r2,bert_p_auto_r2,bert_r_auto_r2,bert_f1_auto_r2,roberta_p_auto_r2,roberta_r_auto_r2,roberta_f1_auto_r2
359,Llama-3.1-8B,BASE,task-2,automatic,,,,20.304318,1.627698,0.5667870036101083,0.46656089270735296,0.39523875730745306,0.3366477506795948,0.6295503211991434,0.41290322580645156,0.5524625267665952,0.6252676659528907,0.7902199029922485,0.7721102237701416,0.7810600996017456,0.9002400636672974,0.8979603052139282,0.8990987539291382,0.5068425837969014,0.415801837946572,0.3448712969197601,0.2871585854527303,0.5782688766114181,0.3733826247689464,0.49355432780847147,0.5709023941068141,0.795089840888977,0.7170277833938599,0.7540438771247864,0.9026488661766052,0.8841626644134521,0.8933101296424866,0.0318296503688736,0.016272506365279316,0.010488654364330321,0.0,0.15555555555555556,0.04545454545454545,0.11111111111111112,0.11111111111111112,0.5382755994796753,0.44889992475509644,0.4895418882369995,0.8721967339515686,0.8319342732429504,0.8515899181365967,0.011794640143148535,0.007479121674487753,0.006058108178595133,0.005136211247936261,0.20168067226890754,0.08547008547008547,0.1512605042016807,0.1512605042016807,0.6173766255378723,0.4658573865890503,0.5310199856758118,0.8925405740737915,0.8367149233818054,0.8637266755104065
360,Llama-3.1-8B,BASE,task-3,manual,,,,10.841635,,0.32065217391304346,0.20074996002013906,0.13850759795644882,0.10068390808948581,0.42105263157894735,0.1877551020408163,0.24291497975708504,0.2995951417004048,0.615985631942749,0.7034842371940613,0.6568337082862854,0.8678478598594666,0.8965975046157837,0.8819884657859802,0.41847826086956524,0.2575193723437821,0.163522137765514,0.10483475255847663,0.5,0.19708029197080293,0.2608695652173913,0.3405797101449275,0.6433747410774231,0.6787062883377075,0.6605684161186218,0.8780038356781006,0.891044020652771,0.884475827217102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Llama-3.1-8B,BASE,task-3,automatic,,,,10.062661,,0.32065217391304346,0.20074996002013906,0.13850759795644882,0.10068390808948581,0.42105263157894735,0.1877551020408163,0.24291497975708504,0.2995951417004048,0.615985631942749,0.7034842371940613,0.6568337082862854,0.8678478598594666,0.8965975046157837,0.8819884657859802,0.41847826086956524,0.2575193723437821,0.163522137765514,0.10483475255847663,0.5,0.19708029197080293,0.2608695652173913,0.3405797101449275,0.6433747410774231,0.6787062883377075,0.6605684161186218,0.8780038356781006,0.891044020652771,0.884475827217102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Llama-3.1-8B,BASE,task-3,manual,,,,7.499052,,0.3849074857453029,0.23356529219569852,0.17009625512843163,0.13142159151318786,0.3690987124463519,0.17316017316017313,0.15450643776824033,0.30042918454935624,0.5862284898757935,0.5940746068954468,0.5901255011558533,0.8675504326820374,0.8733038902282715,0.8704177141189575,0.34281869066504533,0.2124108314913224,0.1516978967971993,0.11501677616875765,0.4233576642335767,0.18382352941176472,0.20437956204379562,0.3503649635036496,0.5994089245796204,0.5783752799034119,0.5887042880058289,0.8750714659690857,0.8690402507781982,0.8720453381538391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Llama-3.1-8B,BASE,task-3,automatic,,,,7.497736,,0.3849074857453029,0.23356529219569852,0.17009625512843163,0.13142159151318786,0.3690987124463519,0.17316017316017313,0.15450643776824033,0.30042918454935624,0.5862284898757935,0.5940746068954468,0.5901255011558533,0.8675504326820374,0.8733038902282715,0.8704177141189575,0.34281869066504533,0.2124108314913224,0.1516978967971993,0.11501677616875765,0.4233576642335767,0.18382352941176472,0.20437956204379562,0.3503649635036496,0.5994089245796204,0.5783752799034119,0.5887042880058289,0.8750714659690857,0.8690402507781982,0.8720453381538391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Llama-3.1-8B,BASE,task-3,manual,,,,7.675975,,0.4375,0.26896564777874404,0.17288415774574428,0.12549508244260232,0.460093896713615,0.1895734597156398,0.22535211267605634,0.38497652582159625,0.6604751348495483,0.6668387651443481,0.6636416912078857,0.8882350325584412,0.8983150124549866,0.893246591091156,0.529350418085793,0.34166193799833816,0.2271333392067872,0.16133502082505916,0.5843621399176955,0.24896265560165973,0.2798353909465021,0.43621399176954734,0.6763865947723389,0.6672611832618713,0.6717929244041443,0.896056592464447,0.898811399936676,0.8974319100379944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Llama-3.1-8B,BASE,task-3,automatic,,,,7.66733,,0.4375,0.26896564777874404,0.17288415774574428,0.12549508244260232,0.460093896713615,0.1895734597156398,0.22535211267605634,0.38497652582159625,0.6604751348495483,0.6668387651443481,0.6636416912078857,0.8882350325584412,0.8983150124549866,0.893246591091156,0.529350418085793,0.34166193799833816,0.2271333392067872,0.16133502082505916,0.5843621399176955,0.24896265560165973,0.2798353909465021,0.43621399176954734,0.6763865947723389,0.6672611832618713,0.6717929244041443,0.896056592464447,0.898811399936676,0.8974319100379944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Llama-3.1-8B,BASE,task-3,manual,,,,9.367652,,0.42483660130718953,0.26433774040887914,0.18641884447130946,0.13186181643255038,0.5217391304347825,0.22807017543859648,0.22608695652173916,0.4260869565217391,0.6378293633460999,0.7008638978004456,0.667862594127655,0.8777055740356445,0.8951172232627869,0.8863258361816406,0.5454429455644964,0.33776029617237346,0.22412879683852316,0.15628355992729495,0.5363984674329503,0.21621621621621623,0.27586206896551724,0.421455938697318,0.6540007591247559,0.6619047522544861,0.657929003238678,0.8879273533821106,0.8927919268608093,0.8903530240058899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Llama-3.1-8B,BASE,task-3,automatic,,,,9.351602,,0.42483660130718953,0.26433774040887914,0.18641884447130946,0.13186181643255038,0.5217391304347825,0.22807017543859648,0.22608695652173916,0.4260869565217391,0.6378293633460999,0.7008638978004456,0.667862594127655,0.8777055740356445,0.8951172232627869,0.8863258361816406,0.5454429455644964,0.33776029617237346,0.22412879683852316,0.15628355992729495,0.5363984674329503,0.21621621621621623,0.27586206896551724,0.421455938697318,0.6540007591247559,0.6619047522544861,0.657929003238678,0.8879273533821106,0.8927919268608093,0.8903530240058899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Llama-3.1-8B,BASE,task-3,manual,,,,7.983443,,0.48201438848920863,0.28343558600653534,0.1803278182598573,0.126823616023641,0.5191489361702126,0.19742489270386268,0.2127659574468085,0.3574468085106383,0.5993033647537231,0.635872483253479,0.617046594619751,0.8665071725845337,0.8752513527870178,0.870857298374176,0.4172661870503597,0.2459133189603221,0.16403927649515238,0.12277237769289441,0.4976958525345622,0.18604651162790697,0.23041474654377883,0.3963133640552995,0.613594114780426,0.6669865846633911,0.6391772627830505,0.8757365345954895,0.8870300650596619,0.881347119808197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Llama-3.1-8B,BASE,task-3,automatic,,,,7.991508,,0.48201438848920863,0.28343558600653534,0.1803278182598573,0.126823616023641,0.5191489361702126,0.19742489270386268,0.2127659574468085,0.3574468085106383,0.5993033647537231,0.635872483253479,0.617046594619751,0.8665071725845337,0.8752513527870178,0.870857298374176,0.4172661870503597,0.2459133189603221,0.16403927649515238,0.12277237769289441,0.4976958525345622,0.18604651162790697,0.23041474654377883,0.3963133640552995,0.613594114780426,0.6669865846633911,0.6391772627830505,0.8757365345954895,0.8870300650596619,0.881347119808197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Llama-3.1-8B,BASE,task-3,manual,,,,12.435444,,0.24644549763033177,0.13267723930930272,0.10035582931792314,0.08132081954375872,0.32374100719424465,0.10869565217391304,0.19424460431654675,0.2446043165467626,0.5419996380805969,0.5269687175750732,0.5343785285949707,0.8346987962722778,0.8531646132469177,0.8438307642936707,0.27488151658767773,0.1491720927237193,0.10851006949280494,0.08622780379166413,0.35125448028673834,0.1299638989169675,0.21505376344086022,0.25806451612903225,0.5504930019378662,0.5392509698867798,0.5448140501976013,0.8379448652267456,0.8569724559783936,0.8473518490791321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Llama-3.1-8B,BASE,task-3,automatic,,,,12.458718,,0.24644549763033177,0.13267723930930272,0.10035582931792314,0.08132081954375872,0.32374100719424465,0.10869565217391304,0.19424460431654675,0.2446043165467626,0.5419996380805969,0.5269687175750732,0.5343785285949707,0.8346987962722778,0.8531646132469177,0.8438307642936707,0.27488151658767773,0.1491720927237193,0.10851006949280494,0.08622780379166413,0.35125448028673834,0.1299638989169675,0.21505376344086022,0.25806451612903225,0.5504930019378662,0.5392509698867798,0.5448140501976013,0.8379448652267456,0.8569724559783936,0.8473518490791321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Llama-3.1-8B,BASE,task-3,manual,,,,9.093964,,0.4228187919463087,0.2507018987683838,0.15670402094529043,0.11213978108229766,0.4326530612244898,0.15637860082304525,0.20408163265306123,0.31836734693877555,0.6158872842788696,0.6485518217086792,0.6317976713180542,0.8619620203971863,0.8801099061965942,0.8709415197372437,0.4161073825503356,0.2805762255080315,0.19572102401173389,0.14236800269619249,0.5377358490566038,0.2761904761904762,0.2830188679245283,0.4339622641509434,0.6599411964416504,0.7412497997283936,0.6982364058494568,0.8705958127975464,0.9081698656082153,0.8889859914779663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Llama-3.1-8B,BASE,task-3,automatic,,,,9.131833,,0.4228187919463087,0.2507018987683838,0.15670402094529043,0.11213978108229766,0.4326530612244898,0.15637860082304525,0.20408163265306123,0.31836734693877555,0.6158872842788696,0.6485518217086792,0.6317976713180542,0.8619620203971863,0.8801099061965942,0.8709415197372437,0.4161073825503356,0.2805762255080315,0.19572102401173389,0.14236800269619249,0.5377358490566038,0.2761904761904762,0.2830188679245283,0.4339622641509434,0.6599411964416504,0.7412497997283936,0.6982364058494568,0.8705958127975464,0.9081698656082153,0.8889859914779663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Llama-3.1-8B,BASE,task-3,manual,,,,9.743512,,0.4576271186440678,0.28845264890889416,0.2153327580540925,0.16835548651325072,0.4761904761904762,0.20547945205479454,0.23129251700680273,0.36734693877551017,0.6146845817565918,0.6173074245452881,0.6159932017326355,0.8694697618484497,0.8702821135520935,0.8698757886886597,0.4915254237288136,0.34653801788957467,0.25084022815277557,0.18163765641976895,0.5579710144927538,0.26277372262773724,0.3043478260869565,0.4420289855072464,0.6686998605728149,0.6886427998542786,0.6785247921943665,0.8867706060409546,0.8997179269790649,0.8931973576545715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Llama-3.1-8B,BASE,task-3,automatic,,,,9.758839,,0.4576271186440678,0.28845264890889416,0.2153327580540925,0.16835548651325072,0.4761904761904762,0.20547945205479454,0.23129251700680273,0.36734693877551017,0.6146845817565918,0.6173074245452881,0.6159932017326355,0.8694697618484497,0.8702821135520935,0.8698757886886597,0.4915254237288136,0.34653801788957467,0.25084022815277557,0.18163765641976895,0.5579710144927538,0.26277372262773724,0.3043478260869565,0.4420289855072464,0.6686998605728149,0.6886427998542786,0.6785247921943665,0.8867706060409546,0.8997179269790649,0.8931973576545715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Llama-3.1-8B,BASE,task-3,manual,,,,9.31329,,0.3544303797468355,0.20158206805680307,0.1328435791015825,0.0976023588961606,0.44052863436123346,0.17777777777777778,0.20264317180616737,0.34361233480176206,0.5994457006454468,0.6646147966384888,0.6303503513336182,0.8661308288574219,0.8921568393707275,0.8789512515068054,0.41139240506329117,0.2610147094428074,0.1828568079411176,0.13726539162142248,0.5191489361702128,0.2145922746781116,0.24680851063829787,0.38297872340425526,0.6370665431022644,0.696393609046936,0.6654103398323059,0.8777819871902466,0.9026645421981812,0.890049397945404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Llama-3.1-8B,BASE,task-3,automatic,,,,9.324648,,0.3544303797468355,0.20158206805680307,0.1328435791015825,0.0976023588961606,0.44052863436123346,0.17777777777777778,0.20264317180616737,0.34361233480176206,0.5994457006454468,0.6646147966384888,0.6303503513336182,0.8661308288574219,0.8921568393707275,0.8789512515068054,0.41139240506329117,0.2610147094428074,0.1828568079411176,0.13726539162142248,0.5191489361702128,0.2145922746781116,0.24680851063829787,0.38297872340425526,0.6370665431022644,0.696393609046936,0.6654103398323059,0.8777819871902466,0.9026645421981812,0.890049397945404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Llama-3.1-8B,BASE,task-3,manual,,,,7.665494,,0.38848920863309355,0.23728207656683353,0.17021461594655907,0.1262226866343462,0.49751243781094523,0.20100502512562812,0.25870646766169153,0.3781094527363184,0.591957151889801,0.6324115991592407,0.611515998840332,0.8582863807678223,0.878488302230835,0.8682698011398315,0.48201438848920863,0.3237062505236636,0.248239297234972,0.20267070932906045,0.49565217391304345,0.2456140350877193,0.26956521739130435,0.4,0.63358473777771,0.6405578851699829,0.6370522379875183,0.8767188191413879,0.8835133910179138,0.8801029920578003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Llama-3.1-8B,BASE,task-3,automatic,,,,7.668195,,0.38848920863309355,0.23728207656683353,0.17021461594655907,0.1262226866343462,0.49751243781094523,0.20100502512562812,0.25870646766169153,0.3781094527363184,0.591957151889801,0.6324115991592407,0.611515998840332,0.8582863807678223,0.878488302230835,0.8682698011398315,0.48201438848920863,0.3237062505236636,0.248239297234972,0.20267070932906045,0.49565217391304345,0.2456140350877193,0.26956521739130435,0.4,0.63358473777771,0.6405578851699829,0.6370522379875183,0.8767188191413879,0.8835133910179138,0.8801029920578003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Llama-3.1-8B,BASE,task-3,manual,,,,9.691499,,0.4294117647058823,0.23099536431762846,0.14699382206769676,0.10741618008239669,0.4790874524714828,0.16858237547892718,0.2433460076045627,0.36501901140684406,0.6087924838066101,0.6735353469848633,0.6395295262336731,0.863210141658783,0.8860843181610107,0.874497652053833,0.40588235294117647,0.2593198418342729,0.1817542149648756,0.13412041171395891,0.5076923076923077,0.2248062015503876,0.2615384615384615,0.38461538461538464,0.6426311731338501,0.7106109857559204,0.6749135851860046,0.8813271522521973,0.9070875644683838,0.8940218687057495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Llama-3.1-8B,BASE,task-3,automatic,,,,9.711101,,0.4294117647058823,0.23099536431762846,0.14699382206769676,0.10741618008239669,0.4790874524714828,0.16858237547892718,0.2433460076045627,0.36501901140684406,0.6087924838066101,0.6735353469848633,0.6395295262336731,0.863210141658783,0.8860843181610107,0.874497652053833,0.40588235294117647,0.2593198418342729,0.1817542149648756,0.13412041171395891,0.5076923076923077,0.2248062015503876,0.2615384615384615,0.38461538461538464,0.6426311731338501,0.7106109857559204,0.6749135851860046,0.8813271522521973,0.9070875644683838,0.8940218687057495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Llama-3.1-8B,BASE,task-3,manual,,,,8.710926,,0.4861111111111111,0.27347088471412234,0.18488642757625978,0.13760889003808685,0.49206349206349204,0.16799999999999998,0.2222222222222222,0.3650793650793651,0.6103454232215881,0.6173028945922852,0.6138044595718384,0.8586189150810242,0.8648813366889954,0.8617387413978577,0.54241083266009,0.43078275894490037,0.3493175812721088,0.2945251718949739,0.5535055350553506,0.36431226765799263,0.3468634686346864,0.4354243542435424,0.6913567781448364,0.682153582572937,0.6867243647575378,0.880795955657959,0.8894200921058655,0.8850870132446289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Llama-3.1-8B,BASE,task-3,automatic,,,,8.735406,,0.4861111111111111,0.27347088471412234,0.18488642757625978,0.13760889003808685,0.49206349206349204,0.16799999999999998,0.2222222222222222,0.3650793650793651,0.6103454232215881,0.6173028945922852,0.6138044595718384,0.8586189150810242,0.8648813366889954,0.8617387413978577,0.54241083266009,0.43078275894490037,0.3493175812721088,0.2945251718949739,0.5535055350553506,0.36431226765799263,0.3468634686346864,0.4354243542435424,0.6913567781448364,0.682153582572937,0.6867243647575378,0.880795955657959,0.8894200921058655,0.8850870132446289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Llama-3.1-8B,BASE,task-3,manual,,,,8.440772,,0.3790849673202614,0.20590692270711408,0.13620795924686882,0.10026904126802089,0.39999999999999997,0.11627906976744186,0.18461538461538463,0.3384615384615385,0.551714301109314,0.5796077251434326,0.5653171539306641,0.8467117547988892,0.8559679985046387,0.8513147234916687,0.4517601644741028,0.2585084181551993,0.16858244654085208,0.11681302678007766,0.48275862068965514,0.1597222222222222,0.19310344827586204,0.29655172413793107,0.6132153272628784,0.5985872745513916,0.6058130264282227,0.8679056763648987,0.8734471797943115,0.8706676363945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Llama-3.1-8B,BASE,task-3,automatic,,,,8.455243,,0.3790849673202614,0.20590692270711408,0.13620795924686882,0.10026904126802089,0.39999999999999997,0.11627906976744186,0.18461538461538463,0.3384615384615385,0.551714301109314,0.5796077251434326,0.5653171539306641,0.8467117547988892,0.8559679985046387,0.8513147234916687,0.4517601644741028,0.2585084181551993,0.16858244654085208,0.11681302678007766,0.48275862068965514,0.1597222222222222,0.19310344827586204,0.29655172413793107,0.6132153272628784,0.5985872745513916,0.6058130264282227,0.8679056763648987,0.8734471797943115,0.8706676363945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Llama-3.1-8B,BASE,task-3,manual,,,,5.619014,,0.29951934063409735,0.19720512084326575,0.1415789626456439,0.11004831219685317,0.34871794871794876,0.13471502590673576,0.17435897435897438,0.2974358974358975,0.6172555088996887,0.591907262802124,0.6043157577514648,0.879728376865387,0.8743112087249756,0.8770114779472351,0.4112986301828113,0.29000932734603274,0.23268991789690477,0.19217559705423023,0.5128205128205129,0.2694300518134715,0.27692307692307694,0.4615384615384615,0.7179327011108398,0.6425638198852539,0.6781606078147888,0.9104241132736206,0.8924024105072021,0.901323139667511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Llama-3.1-8B,BASE,task-3,automatic,,,,5.621436,,0.29951934063409735,0.19720512084326575,0.1415789626456439,0.11004831219685317,0.34871794871794876,0.13471502590673576,0.17435897435897438,0.2974358974358975,0.6172555088996887,0.591907262802124,0.6043157577514648,0.879728376865387,0.8743112087249756,0.8770114779472351,0.4112986301828113,0.29000932734603274,0.23268991789690477,0.19217559705423023,0.5128205128205129,0.2694300518134715,0.27692307692307694,0.4615384615384615,0.7179327011108398,0.6425638198852539,0.6781606078147888,0.9104241132736206,0.8924024105072021,0.901323139667511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Llama-3.1-8B,BASE,task-3,manual,,,,9.197225,,0.42073170731707316,0.2873980441692477,0.22040628048792568,0.17468013307769273,0.49612403100775193,0.22656250000000003,0.2868217054263566,0.3643410852713178,0.6501177549362183,0.698523223400116,0.673451840877533,0.8751308917999268,0.893043041229248,0.8839962482452393,0.4146341463414634,0.31497133677475364,0.2415006456945902,0.19032904476558463,0.49612403100775193,0.27343749999999994,0.3333333333333333,0.40310077519379844,0.6601531505584717,0.7105000019073486,0.6844019293785095,0.8816641569137573,0.898766815662384,0.8901333212852478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Llama-3.1-8B,BASE,task-3,automatic,,,,9.199727,,0.42073170731707316,0.2873980441692477,0.22040628048792568,0.17468013307769273,0.49612403100775193,0.22656250000000003,0.2868217054263566,0.3643410852713178,0.6501177549362183,0.698523223400116,0.673451840877533,0.8751308917999268,0.893043041229248,0.8839962482452393,0.4146341463414634,0.31497133677475364,0.2415006456945902,0.19032904476558463,0.49612403100775193,0.27343749999999994,0.3333333333333333,0.40310077519379844,0.6601531505584717,0.7105000019073486,0.6844019293785095,0.8816641569137573,0.898766815662384,0.8901333212852478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Llama-3.1-8B,BASE,task-3,manual,,,,8.952682,,0.4204760401952222,0.252506027580662,0.16946761207662656,0.12153867806663383,0.41947565543071164,0.16603773584905662,0.17977528089887637,0.32958801498127344,0.6158487796783447,0.5958417654037476,0.6056801080703735,0.8648004531860352,0.8622989058494568,0.8635478615760803,0.42953020134228187,0.2950710638211016,0.2116176875203888,0.16346468072122894,0.4890829694323144,0.21145374449339208,0.2270742358078603,0.3842794759825327,0.6305626630783081,0.6594158411026001,0.6446665525436401,0.8739432692527771,0.8868734836578369,0.8803608417510986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Llama-3.1-8B,BASE,task-3,automatic,,,,8.959761,,0.4204760401952222,0.252506027580662,0.16946761207662656,0.12153867806663383,0.41947565543071164,0.16603773584905662,0.17977528089887637,0.32958801498127344,0.6158487796783447,0.5958417654037476,0.6056801080703735,0.8648004531860352,0.8622989058494568,0.8635478615760803,0.42953020134228187,0.2950710638211016,0.2116176875203888,0.16346468072122894,0.4890829694323144,0.21145374449339208,0.2270742358078603,0.3842794759825327,0.6305626630783081,0.6594158411026001,0.6446665525436401,0.8739432692527771,0.8868734836578369,0.8803608417510986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Llama-3.1-8B,BASE,task-3,manual,,,,8.03699,,0.5035460992907801,0.3116287246164561,0.2138599199809896,0.15431202666921143,0.5407725321888412,0.21645021645021648,0.21459227467811157,0.40343347639484983,0.6330218315124512,0.6694689989089966,0.6507354378700256,0.8848148584365845,0.8909759521484375,0.8878846764564514,0.6028368794326241,0.4302987817087335,0.341886717983027,0.28251894151923546,0.6527196652719666,0.36286919831223624,0.39330543933054396,0.5271966527196653,0.7131720781326294,0.7334585189819336,0.7231730818748474,0.9071387648582458,0.91599440574646,0.9115450382232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Llama-3.1-8B,BASE,task-3,automatic,,,,8.045708,,0.5035460992907801,0.3116287246164561,0.2138599199809896,0.15431202666921143,0.5407725321888412,0.21645021645021648,0.21459227467811157,0.40343347639484983,0.6330218315124512,0.6694689989089966,0.6507354378700256,0.8848148584365845,0.8909759521484375,0.8878846764564514,0.6028368794326241,0.4302987817087335,0.341886717983027,0.28251894151923546,0.6527196652719666,0.36286919831223624,0.39330543933054396,0.5271966527196653,0.7131720781326294,0.7334585189819336,0.7231730818748474,0.9071387648582458,0.91599440574646,0.9115450382232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Llama-3.1-8B,BASE,task-3,manual,,,,8.784789,,0.5194805194805194,0.3191534511615645,0.22500982116981874,0.1657321899419251,0.5916666666666667,0.2352941176470588,0.25,0.475,0.6214470863342285,0.6760852336883545,0.6476157903671265,0.8804205656051636,0.8921234011650085,0.886233389377594,0.5324675324675324,0.33888927155540066,0.2430385793258916,0.19100475785909735,0.5887096774193548,0.24390243902439024,0.29032258064516125,0.45161290322580644,0.6584975719451904,0.6942633390426636,0.6759076714515686,0.8866680264472961,0.9003709554672241,0.8934668898582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Llama-3.1-8B,BASE,task-3,automatic,,,,8.787857,,0.5194805194805194,0.3191534511615645,0.22500982116981874,0.1657321899419251,0.5916666666666667,0.2352941176470588,0.25,0.475,0.6214470863342285,0.6760852336883545,0.6476157903671265,0.8804205656051636,0.8921234011650085,0.886233389377594,0.5324675324675324,0.33888927155540066,0.2430385793258916,0.19100475785909735,0.5887096774193548,0.24390243902439024,0.29032258064516125,0.45161290322580644,0.6584975719451904,0.6942633390426636,0.6759076714515686,0.8866680264472961,0.9003709554672241,0.8934668898582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Llama-3.1-8B,BASE,task-3,manual,,,,22.705914,,0.017964071856287425,0.012721575578197017,0.0,0.0,0.03460207612456747,0.020905923344947733,0.03460207612456747,0.03460207612456747,0.26870036125183105,0.5219404697418213,0.35476434230804443,0.7506855726242065,0.8672708868980408,0.8047778606414795,0.017964071856287425,0.012721575578197017,0.0,0.0,0.03460207612456747,0.020905923344947733,0.03460207612456747,0.03460207612456747,0.26870036125183105,0.5219404697418213,0.35476434230804443,0.7506855726242065,0.8672708868980408,0.8047778606414795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Llama-3.1-8B,BASE,task-3,automatic,,,,22.712993,,0.017964071856287425,0.012721575578197017,0.0,0.0,0.03460207612456747,0.020905923344947733,0.03460207612456747,0.03460207612456747,0.26870036125183105,0.5219404697418213,0.35476434230804443,0.7506855726242065,0.8672708868980408,0.8047778606414795,0.017964071856287425,0.012721575578197017,0.0,0.0,0.03460207612456747,0.020905923344947733,0.03460207612456747,0.03460207612456747,0.26870036125183105,0.5219404697418213,0.35476434230804443,0.7506855726242065,0.8672708868980408,0.8047778606414795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Llama-3.1-8B,BASE,task-3,manual,,,,10.547249,,0.03783783783783784,0.01434016816608952,0.0,0.0,0.07100591715976332,0.011976047904191617,0.05917159763313609,0.07100591715976332,0.3379778265953064,0.568551778793335,0.42394179105758667,0.800355851650238,0.8778401613235474,0.8373092412948608,0.03783783783783784,0.01434016816608952,0.0,0.0,0.07100591715976332,0.011976047904191617,0.05917159763313609,0.07100591715976332,0.3379778265953064,0.568551778793335,0.42394179105758667,0.800355851650238,0.8778401613235474,0.8373092412948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Llama-3.1-8B,BASE,task-3,automatic,,,,10.550064,,0.03783783783783784,0.01434016816608952,0.0,0.0,0.07100591715976332,0.011976047904191617,0.05917159763313609,0.07100591715976332,0.3379778265953064,0.568551778793335,0.42394179105758667,0.800355851650238,0.8778401613235474,0.8373092412948608,0.03783783783783784,0.01434016816608952,0.0,0.0,0.07100591715976332,0.011976047904191617,0.05917159763313609,0.07100591715976332,0.3379778265953064,0.568551778793335,0.42394179105758667,0.800355851650238,0.8778401613235474,0.8373092412948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Llama-3.1-8B,BASE,task-3,manual,,,,105.962569,,0.002306805074971164,0.001153735265759483,0.0,0.0,0.006447453255963895,0.0012911555842479018,0.0051579626047711154,0.0051579626047711154,0.2531006932258606,0.5028405785560608,0.336717426776886,0.7372461557388306,0.8636758327484131,0.7954687476158142,0.002306805074971164,0.001153735265759483,0.0,0.0,0.006447453255963895,0.0012911555842479018,0.0051579626047711154,0.0051579626047711154,0.2531006932258606,0.5028405785560608,0.336717426776886,0.7372461557388306,0.8636758327484131,0.7954687476158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
